Date and Time,Message,Additional Details
2022-03-09T09:50:28.566Z,"E0309 09:50:28.565934    7250 event.go:264] Server rejected event '&v1.Event{TypeMeta:v1.TypeMeta{Kind:"""", APIVersion:""""}, ObjectMeta:v1.ObjectMeta{Name:""testorg-59cc86944-cw2cg.16daad840e532734"", GenerateName:"""", Namespace:""egxqatest-centos-qa"", SelfLink:"""", UID:"""", ResourceVersion:"""", Generation:0, CreationTimestamp:v1.Time{Time:time.Time{wall:0x0, ext:0, loc:(*time.Location)(nil)}}, DeletionTimestamp:(*v1.Time)(nil), DeletionGracePeriodSeconds:(*int64)(nil), Labels:map[string]string(nil), Annotations:map[string]string(nil), OwnerReferences:[]v1.OwnerReference(nil), Finalizers:[]string(nil), ClusterName:"""", ManagedFields:[]v1.ManagedFieldsEntry(nil)}, InvolvedObject:v1.ObjectReference{Kind:""Pod"", Namespace:""egxqatest-centos-qa"", Name:""testorg-59cc86944-cw2cg"", UID:""9d2616d6-21e6-4831-93c6-04f943a6f64d"", APIVersion:""v1"", ResourceVersion:"""", FieldPath:""spec.containers{egxqa}""}, Reason:""Killing"", Message:""Stopping container egxqa"", Source:v1.EventSource{Component:""kubelet"", Host:""ota-controller-r740-02-sp50.egx.nvidia.com""}, FirstTimestamp:v1.Time{Time:time.Time{wall:0xc0823bf11a857f34, ext:65689199490390, loc:(*time.Location)(0x77b0760)}}, LastTimestamp:v1.Time{Time:time.Time{wall:0xc0823bf91db786c5, ext:65721253100887, loc:(*time.Location)(0x77b0760)}}, Count:2, Type:""Normal"", EventTime:v1.MicroTime{Time:time.Time{wall:0x0, ext:0, loc:(*time.Location)(nil)}}, Series:(*v1.EventSeries)(nil), Action:"""", Related:(*v1.ObjectReference)(nil), ReportingController:"""", ReportingInstance:""""}': 'namespaces ""egxqatest-centos-qa"" not found' (will not retry!)","{'gl2_accounted_message_size': '1775.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNANWRNR452AN65KGHQK', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be61333-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:28.501Z,"I0309 09:50:28.501272    7250 kubelet_volumes.go:160] ""Cleaned up orphaned pod volumes dir"" podUID=9d2616d6-21e6-4831-93c6-04f943a6f64d path=""/var/lib/kubelet/pods/9d2616d6-21e6-4831-93c6-04f943a6f64d/volumes""","{'gl2_accounted_message_size': '413.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNANXGFJMBFN8B9KYGQ9', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be61332-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:28.498Z,"I0309 09:50:28.498691    7250 kuberuntime_container.go:714] ""Killing container with a grace period"" pod=""egxqatest-centos-qa/testorg-59cc86944-cw2cg"" podUID=9d2616d6-21e6-4831-93c6-04f943a6f64d containerName=""egxqa"" containerID=""containerd://ace05584d40158ef052a67a531c837355452daf24483d07dd1962fcdabed0de8"" gracePeriod=1","{'gl2_accounted_message_size': '525.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNANDRP1X3VTKSEPFZAG', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be61331-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:28.130Z,"I0309 09:50:28.013138    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-scheduler-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '324.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '41210.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CVQ0R423KA8F5NV5JA05', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '5fcc26f3-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:50:28.130Z,"I0309 09:50:28.013160    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '333.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '41210.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CVQ0R8AY3T858140B382', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '5fcc26f5-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:50:28.130Z,"I0309 09:50:28.013175    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-apiserver-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '324.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '41210.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CVQ0GEPW40NY469B2Q5E', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '5fcc26f7-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:50:28.130Z,"I0309 09:50:28.013104    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/etcd-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '314.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '41210.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CVPZRQ9W8AK0DD3D4Z3N', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '5fcc26f2-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:50:27.991Z,"I0309 09:50:27.991003    7250 kubelet.go:2063] ""SyncLoop REMOVE"" source=""api"" pods=[egxqatest-centos-qa/testorg-59cc86944-cw2cg]","{'gl2_accounted_message_size': '332.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNANN9XGJ880281H5YBW', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be61330-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:27.988Z,"I0309 09:50:27.988889    7250 kubelet.go:2069] ""SyncLoop DELETE"" source=""api"" pods=[egxqatest-centos-qa/testorg-59cc86944-cw2cg]","{'gl2_accounted_message_size': '332.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNANHJS57BB7JHV5KX1P', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be6132f-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:27.236Z,"E0309 09:50:27.236403    3432 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '462.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40646.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CY834M591C3KPC0EKWE4', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': '61584530-9f8e-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:50:27.226Z,"I0309 09:50:27.226423    7250 reconciler.go:319] ""Volume detached for volume \""kube-api-access-kjpdt\"" (UniqueName: \""kubernetes.io/projected/9d2616d6-21e6-4831-93c6-04f943a6f64d-kube-api-access-kjpdt\"") on node \""ota-controller-r740-02-sp50.egx.nvidia.com\"" DevicePath \""\""""","{'gl2_accounted_message_size': '479.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNAMV6AT8JPE89AA6GSC', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be6132e-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:27.130Z,"I0309 09:50:27.130195    7250 operation_generator.go:867] UnmountVolume.TearDown succeeded for volume ""kubernetes.io/projected/9d2616d6-21e6-4831-93c6-04f943a6f64d-kube-api-access-kjpdt"" (OuterVolumeSpecName: ""kube-api-access-kjpdt"") pod ""9d2616d6-21e6-4831-93c6-04f943a6f64d"" (UID: ""9d2616d6-21e6-4831-93c6-04f943a6f64d""). InnerVolumeSpecName ""kube-api-access-kjpdt"". PluginName ""kubernetes.io/projected"", VolumeGidValue """"","{'gl2_accounted_message_size': '628.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNAMFR89GC17HVNHAPYA', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be6132d-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:27.125Z,"I0309 09:50:27.125516    7250 reconciler.go:196] ""operationExecutor.UnmountVolume started for volume \""kube-api-access-kjpdt\"" (UniqueName: \""kubernetes.io/projected/9d2616d6-21e6-4831-93c6-04f943a6f64d-kube-api-access-kjpdt\"") pod \""9d2616d6-21e6-4831-93c6-04f943a6f64d\"" (UID: \""9d2616d6-21e6-4831-93c6-04f943a6f64d\"") ""","{'gl2_accounted_message_size': '526.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNAMHZB526XJJDM02YTG', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be6132c-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:26.952Z,"I0309 09:50:26.952290    7250 generic.go:296] ""Generic (PLEG): container finished"" podID=9d2616d6-21e6-4831-93c6-04f943a6f64d containerID=""ace05584d40158ef052a67a531c837355452daf24483d07dd1962fcdabed0de8"" exitCode=137","{'gl2_accounted_message_size': '421.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNAK9Y499DN4Z8514CN7', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be61325-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:26.952Z,"I0309 09:50:26.952363    7250 kubelet.go:2091] ""SyncLoop (PLEG): event for pod"" pod=""egxqatest-centos-qa/testorg-59cc86944-cw2cg"" event=&{ID:9d2616d6-21e6-4831-93c6-04f943a6f64d Type:ContainerDied Data:ace05584d40158ef052a67a531c837355452daf24483d07dd1962fcdabed0de8}","{'gl2_accounted_message_size': '471.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNAKYC97VY35FV9MYTF1', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be61327-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:26.952Z,"I0309 09:50:26.952437    7250 kubelet.go:2091] ""SyncLoop (PLEG): event for pod"" pod=""egxqatest-centos-qa/testorg-59cc86944-cw2cg"" event=&{ID:9d2616d6-21e6-4831-93c6-04f943a6f64d Type:ContainerDied Data:dc856b44abc61e44e0ecad7696a6bf4f87732fe9a7ee389a0ab997725ace9b62}","{'gl2_accounted_message_size': '471.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNAMV3N8ZXCRRXRNG42G', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be61329-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:26.952Z,"I0309 09:50:26.952487    7250 pod_container_deletor.go:79] ""Container not found in pod's containers"" containerID=""dc856b44abc61e44e0ecad7696a6bf4f87732fe9a7ee389a0ab997725ace9b62""","{'gl2_accounted_message_size': '383.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNAM0JEA2X4B4ABKHNFX', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be6132b-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:26.764Z,"I0309 09:50:26.764672    7250 kubelet.go:2069] ""SyncLoop DELETE"" source=""api"" pods=[egxqatest-centos-qa/testorg-59cc86944-cw2cg]","{'gl2_accounted_message_size': '332.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '46796.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CNAK347BSHC10J108PE1', 'source': 'ota-controller-r740-02-sp50.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'ota-controller-r740-02-sp50', 'location': 'ala-ota-sp50dot1-02', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '5be61322-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:25.675Z,"E0309 01:50:25.674865     370 dns.go:157] ""Nameserver limits exceeded"" err=""Nameserver limits were exceeded, some nameservers have been omitted, the applied nameserver line is: 172.16.136.26 172.20.232.252 172.16.168.26""","{'gl2_accounted_message_size': '366.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40646.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CV3VJR9ZZPGCBYYF5GR9', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': '5f6ec4b1-9f8e-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:50:24.785Z,"E0309 09:50:24.785348    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '460.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '41210.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CVPZ723HE0TTSV091K52', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '5fcc26f0-9f8e-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:50:22.785Z,"E0309 09:50:22.785599    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: kube-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '461.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CD243A32A55JH7SH5PSE', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '56dab934-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:21.673Z,"E0309 01:50:21.673333     370 dns.go:157] ""Nameserver limits exceeded"" err=""Nameserver limits were exceeded, some nameservers have been omitted, the applied nameserver line is: 172.16.136.26 172.20.232.252 172.16.168.26""","{'gl2_accounted_message_size': '366.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40646.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CV3V19H9TVQB87YD3DPP', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': '5f6e9da6-9f8e-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:50:20.671Z,"E0309 01:50:20.671678     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '432.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CBMVY6EY2131ST7NJ4DK', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '55fd9fab-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:19.785Z,"E0309 09:50:19.785468    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '460.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CD24B0QSX7RH3VKN5BP9', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '56dab933-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:18.673Z,"I0309 01:50:18.671671     370 scope.go:110] ""RemoveContainer"" containerID=""242a935fd49de294fcd1c394876d3cb99bb6e600e8c5b9b873ee35b4d826aaf3""","{'gl2_accounted_message_size': '286.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CBMVG8NWZ3PX9CXQ0WCY', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '55fd9fa6-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:18.673Z,"E0309 01:50:18.672723     370 dns.go:157] ""Nameserver limits exceeded"" err=""Nameserver limits were exceeded, some nameservers have been omitted, the applied nameserver line is: 172.16.136.26 172.20.232.252 172.16.168.26""","{'gl2_accounted_message_size': '366.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CBMVM5N5JVWAZQN3BT19', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '55fd9fa9-9f8e-11ec-ba6c-b65471d23443'}"
2022-03-09T09:50:18.673Z,"E0309 01:50:18.673022     370 pod_workers.go:918] ""Error syncing pod, skipping"" err=""failed to \""StartContainer\"" for \""video-analytics-demo-l4t-1\"" with CrashLoopBackOff: \""back-off 5m0s restarting failed container=video-analytics-demo-l4t-1 pod=remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r_default(0bd2f9de-e031-4674-b4d2-980b192fe629)\"""" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" podUID=0bd2f9de-e031-4674-b4d2-980b192fe629","{'gl2_accounted_message_size': '595.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '47438.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ1CBMVZV69MBCXWHRC6VV1', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '55fd9faa-9f8e-11ec-ba6c-b65471d23443'}"
